controller,scenario,seed,shield_enabled,reward,whole_building_kwh,hvac_ventilation_kwh,electricity_cost,peak_power_kw,comfort_violation_percent,temperature_violation_percent,humidity_violation_percent,comfort_degree_hours,humidity_percent_hours,co2_violation_percent,co2_ppm_hours,co2_peak_ppm,switches,aggressive_transitions,shield_intervention_percent,shield_fallback_percent,critical_safety_violations,action_distribution
rule_based_v2,expensive_electricity_v2,903,False,-348.34972211058107,415.09500276711435,246.8541660135487,139.73862475343265,40.32342405847124,46.666666666666664,0.0,46.666666666666664,0.0,12.19951849128402,0.0,0.0,824.4901239941503,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.23958333333333334, 0.22916666666666666]"
rule_based_v2,expensive_electricity_v2,904,False,-310.4912491741708,392.14601411723487,223.3807622993838,130.09082576276364,39.5037711087033,26.666666666666668,0.0,26.666666666666668,0.0,6.197289127769778,0.0,0.0,997.2767178177544,23,0,0.0,0.0,0,"[0.03125, 0.53125, 0.23958333333333334, 0.19791666666666666]"
rule_based_v2,expensive_electricity_v2,905,False,-332.36315892467826,395.0786976343036,223.17541924163376,131.4411427017677,40.228741519635854,53.333333333333336,0.0,53.333333333333336,0.0,11.973163522719126,0.0,0.0,826.1602346209438,19,0,0.0,0.0,0,"[0.0, 0.53125, 0.2916666666666667, 0.17708333333333334]"
rule_based_v2,meeting_surge_v2,901,False,-210.44428040167102,418.1543597324457,242.64896276582672,78.21325372605001,43.92228877970758,40.0,0.0,40.0,0.0,11.277178397688544,0.0,0.0,965.6478687543613,19,0,0.0,0.0,0,"[0.0, 0.5520833333333334, 0.21875, 0.22916666666666666]"
rule_based_v2,meeting_surge_v2,902,False,-202.59839935539432,403.9024295342888,228.99362944544882,74.26204896256299,43.474259261548255,46.666666666666664,0.0,46.666666666666664,0.0,11.44618640509297,0.0,0.0,965.1454559595073,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.28125, 0.1875]"
rule_based_v2,meeting_surge_v2,903,False,-217.0934670305258,424.9803080408506,251.8682212872848,79.42216732398082,42.82480809458355,44.44444444444444,0.0,44.44444444444444,0.0,12.432019569975708,0.0,0.0,966.7809465314365,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.22916666666666666, 0.23958333333333334]"
rule_based_v2,meeting_surge_v2,904,False,-190.4913199603573,405.90214866152985,232.25439684367845,75.36084057443394,42.49952825915189,31.11111111111111,0.0,31.11111111111111,0.0,6.158315523040134,0.0,0.0,976.5771205849378,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.2708333333333333, 0.19791666666666666]"
rule_based_v2,meeting_surge_v2,905,False,-211.29432404202603,405.3267108528749,228.55218246020524,74.81081999244458,43.47727209113253,62.22222222222222,4.444444444444445,57.77777777777778,0.009848521359886675,14.201097934017888,0.0,0.0,958.6980291650061,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.28125, 0.1875]"
rule_based_v2,high_electronics_load_v2,901,False,-228.17345251955015,464.8612537068247,251.51235674020563,88.7428552518136,44.79015643458294,37.77777777777778,6.666666666666667,33.333333333333336,0.012948781219869865,8.602631465050855,0.0,0.0,823.6274698151076,15,0,0.0,0.0,0,"[0.0, 0.53125, 0.22916666666666666, 0.23958333333333334]"
rule_based_v2,high_electronics_load_v2,902,False,-215.79982526419371,453.83553993374943,241.8582398449095,85.6650217048781,45.315328760754326,31.11111111111111,2.2222222222222223,28.88888888888889,0.0008288276499124336,6.69941972008499,0.0,0.0,820.3941007672829,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.25, 0.21875]"
rule_based_v2,high_electronics_load_v2,903,False,-234.20892794715584,475.8595661641911,265.07704191062527,91.40787699395746,45.190519908416285,35.55555555555556,4.444444444444445,31.11111111111111,0.014037368638530445,8.548461221285546,0.0,0.0,824.0941018051187,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.19791666666666666, 0.2708333333333333]"
rule_based_v2,high_electronics_load_v2,904,False,-211.20188536926406,452.61500759254267,241.56238077469163,85.45766508218445,44.72222393462621,26.666666666666668,0.0,26.666666666666668,0.0,4.616826807141759,0.0,0.0,812.0435769706729,15,0,0.0,0.0,0,"[0.0, 0.53125, 0.25, 0.21875]"
rule_based_v2,high_electronics_load_v2,905,False,-222.93119864130963,455.8735907874449,241.2945623947753,86.09944496409686,43.60425461020027,35.55555555555556,0.0,35.55555555555556,0.0,8.576593687384825,0.0,0.0,825.0726733846271,19,0,0.0,0.0,0,"[0.0, 0.53125, 0.25, 0.21875]"
rule_based_v2,cleaning_event_v2,901,False,-200.40586838728623,408.0556302251169,232.92148325849794,76.79314391907907,39.79895648006779,33.333333333333336,0.0,33.333333333333336,0.0,9.31670608619341,0.0,0.0,822.6856533056847,19,0,0.0,0.0,0,"[0.0, 0.5520833333333334, 0.23958333333333334, 0.20833333333333334]"
rule_based_v2,cleaning_event_v2,902,False,-195.6976377593802,402.4375857411288,227.91128565228877,75.22773099071861,40.33412879112896,42.22222222222222,0.0,42.22222222222222,0.0,8.808956125781307,0.0,0.0,825.4355203629132,19,0,0.0,0.0,0,"[0.0, 0.53125, 0.28125, 0.1875]"
rule_based_v2,cleaning_event_v2,903,False,-213.89820888148157,419.6228552285372,246.8820184749714,78.99630387429913,40.32343386385311,46.666666666666664,0.0,46.666666666666664,0.0,12.019551412793568,0.0,0.0,824.4901238305547,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.23958333333333334, 0.22916666666666666]"
rule_based_v2,cleaning_event_v2,904,False,-187.0841302686689,400.64932572147717,227.3840739036262,75.05731359151702,39.84723332683305,28.88888888888889,0.0,28.88888888888889,0.0,5.6775488527735085,0.0,0.0,822.2734660290527,17,0,0.0,0.0,0,"[0.0, 0.53125, 0.28125, 0.1875]"
rule_based_v2,cleaning_event_v2,905,False,-201.00603322740153,399.2582283663318,222.854949973662,74.7853801193002,39.84930894254064,46.666666666666664,0.0,46.666666666666664,0.0,10.562829285720131,0.0,0.0,826.1602346209438,21,0,0.0,0.0,0,"[0.0, 0.53125, 0.2916666666666667, 0.17708333333333334]"
v1_dqn_on_v2,normal_v2,901,False,-230.34294120287967,404.19396931516906,233.55982234855003,73.92265815524476,40.544362105767725,44.44444444444444,0.0,44.44444444444444,0.0,16.610860969854308,0.0,0.0,824.6353031561066,18,4,0.0,0.0,0,"[0.15625, 0.375, 0.25, 0.21875]"
v1_dqn_on_v2,normal_v2,902,False,-204.8780207495592,393.09022511386047,223.0639250250204,70.66196812013814,40.82057696901401,37.77777777777778,0.0,37.77777777777778,0.0,12.396850864811178,0.0,0.0,885.3936407050172,21,3,0.0,0.0,0,"[0.3541666666666667, 0.16666666666666666, 0.2604166666666667, 0.21875]"
v1_dqn_on_v2,normal_v2,903,False,-220.93583341413296,412.19979450761645,243.95895775405063,73.37525963774516,40.578364429407785,44.44444444444444,0.0,44.44444444444444,0.0,18.09742060483405,0.0,0.0,930.5111680777812,17,5,0.0,0.0,0,"[0.34375, 0.16666666666666666, 0.22916666666666666, 0.2604166666666667]"
v1_dqn_on_v2,normal_v2,904,False,-214.09025356949473,395.87787165998947,227.11261984213866,71.6591089775915,40.48122880425938,28.88888888888889,0.0,28.88888888888889,0.0,12.358885330304062,0.0,0.0,834.8975183790635,15,6,0.0,0.0,0,"[0.4791666666666667, 0.020833333333333332, 0.2604166666666667, 0.23958333333333334]"
v1_dqn_on_v2,normal_v2,905,False,-218.8647290852458,394.8867641832186,222.98348579054883,70.72477935958675,40.35242293951166,35.55555555555556,0.0,35.55555555555556,0.0,17.117014728254404,0.0,0.0,876.0567812125935,20,5,0.0,0.0,0,"[0.4791666666666667, 0.020833333333333332, 0.2708333333333333, 0.22916666666666666]"
v1_dqn_on_v2,hot_day_v2,901,False,-547.1167967500613,547.9085496795732,378.56448391672683,104.95370781127333,44.019903168327275,100.0,33.333333333333336,100.0,0.7411478373056397,54.0501062516249,0.0,0.0,796.5400823278952,7,2,0.0,0.0,0,"[0.125, 0.3020833333333333, 0.125, 0.4479166666666667]"
